Datetime,Date,Hour,DayOfWeekNum,DayName,MonthNum,MonthName,Week,IsWeekend,Season,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,Zone,PowerConsumption_kWh
2017-11-02 05:50:00,2017-11-02,5,4,Thursday,11,November,44,False,Autumn,19.31,56.44,0.081,0.066,0.122,Zone2,18330.99174
2017-11-02 06:00:00,2017-11-02,6,4,Thursday,11,November,44,False,Autumn,19.58,54.47,0.082,0.069,0.082,Zone2,17940.49587
2017-11-02 06:10:00,2017-11-02,6,4,Thursday,11,November,44,False,Autumn,19.6,54.44,0.082,0.069,0.074,Zone2,17572.31405
2017-11-02 06:20:00,2017-11-02,6,4,Thursday,11,November,44,False,Autumn,19.59,54.14,0.082,0.088,0.059,Zone2,17062.80992
2017-11-02 06:30:00,2017-11-02,6,4,Thursday,11,November,44,False,Autumn,19.55,54.0,0.08,0.073,0.082,Zone2,17003.30579
2017-11-02 06:40:00,2017-11-02,6,4,Thursday,11,November,44,False,Autumn,19.35,55.3,0.082,0.088,0.067,Zone2,16821.07438
2017-11-02 06:50:00,2017-11-02,6,4,Thursday,11,November,44,False,Autumn,19.38,55.0,0.079,0.08,0.07,Zone2,16910.33058
2017-11-02 07:00:00,2017-11-02,7,4,Thursday,11,November,44,False,Autumn,19.22,56.9,0.08,0.095,0.074,Zone2,17598.34711
2017-11-02 07:10:00,2017-11-02,7,4,Thursday,11,November,44,False,Autumn,19.31,57.1,0.079,0.073,0.111,Zone2,18397.93388
2017-11-02 07:20:00,2017-11-02,7,4,Thursday,11,November,44,False,Autumn,19.27,57.44,0.081,0.19,0.226,Zone2,18416.52893
2017-11-02 07:30:00,2017-11-02,7,4,Thursday,11,November,44,False,Autumn,19.47,57.34,0.08,1.518,1.275,Zone2,18602.47934
2017-11-02 07:40:00,2017-11-02,7,4,Thursday,11,November,44,False,Autumn,19.52,56.37,0.082,9.0,7.77,Zone2,18524.38017
2017-11-02 07:50:00,2017-11-02,7,4,Thursday,11,November,44,False,Autumn,19.45,55.94,0.079,14.59,11.79,Zone2,18595.04132
2017-11-02 08:00:00,2017-11-02,8,4,Thursday,11,November,44,False,Autumn,19.49,55.77,0.081,34.31,10.65,Zone2,19290.49587
2017-11-02 08:10:00,2017-11-02,8,4,Thursday,11,November,44,False,Autumn,19.71,55.47,0.082,26.09,15.62,Zone2,19673.55372
2017-11-02 08:20:00,2017-11-02,8,4,Thursday,11,November,44,False,Autumn,19.73,56.84,0.08,25.27,21.19,Zone2,19967.35537
2017-11-02 08:30:00,2017-11-02,8,4,Thursday,11,November,44,False,Autumn,19.34,57.61,0.08,30.18,25.99,Zone2,20209.09091
2017-11-02 08:40:00,2017-11-02,8,4,Thursday,11,November,44,False,Autumn,19.43,56.67,0.084,33.55,28.49,Zone2,20737.19008
2017-11-02 08:50:00,2017-11-02,8,4,Thursday,11,November,44,False,Autumn,19.4,59.17,0.082,38.65,32.43,Zone2,20952.89256
2017-11-02 09:00:00,2017-11-02,9,4,Thursday,11,November,44,False,Autumn,19.45,58.64,0.081,113.4,81.9,Zone2,21488.42975
2017-11-02 09:10:00,2017-11-02,9,4,Thursday,11,November,44,False,Autumn,19.74,56.9,0.085,111.2,86.6,Zone2,21975.61983
2017-11-02 09:20:00,2017-11-02,9,4,Thursday,11,November,44,False,Autumn,20.04,55.67,0.084,135.3,105.5,Zone2,22198.76033
2017-11-02 09:30:00,2017-11-02,9,4,Thursday,11,November,44,False,Autumn,20.13,55.84,0.081,198.2,163.2,Zone2,22615.28926
2017-11-02 09:40:00,2017-11-02,9,4,Thursday,11,November,44,False,Autumn,20.25,55.0,0.083,353.3,319.1,Zone2,22689.66942
2017-11-02 09:50:00,2017-11-02,9,4,Thursday,11,November,44,False,Autumn,20.57,53.94,0.079,303.7,282.3,Zone2,21663.22314
2017-11-02 10:00:00,2017-11-02,10,4,Thursday,11,November,44,False,Autumn,20.52,53.6,0.08,199.1,172.5,Zone2,22012.80992
2017-11-02 10:10:00,2017-11-02,10,4,Thursday,11,November,44,False,Autumn,20.45,55.3,0.083,115.7,95.4,Zone2,22228.5124
2017-11-02 10:20:00,2017-11-02,10,4,Thursday,11,November,44,False,Autumn,20.17,55.14,0.086,156.0,130.0,Zone2,22578.09917
2017-11-02 10:30:00,2017-11-02,10,4,Thursday,11,November,44,False,Autumn,19.99,55.64,0.084,141.5,112.4,Zone2,22648.76033
2017-11-02 10:40:00,2017-11-02,10,4,Thursday,11,November,44,False,Autumn,20.2,55.44,0.082,216.6,177.2,Zone2,22879.33884
2017-11-02 10:50:00,2017-11-02,10,4,Thursday,11,November,44,False,Autumn,20.66,55.04,0.084,539.2,514.6,Zone2,23121.07438
2017-11-02 11:00:00,2017-11-02,11,4,Thursday,11,November,44,False,Autumn,21.09,53.77,0.083,617.9,598.6,Zone2,23269.83471
2017-11-02 11:10:00,2017-11-02,11,4,Thursday,11,November,44,False,Autumn,21.11,54.17,0.081,513.4,486.4,Zone2,23347.93388
2017-11-02 11:20:00,2017-11-02,11,4,Thursday,11,November,44,False,Autumn,21.13,54.0,0.082,581.1,548.6,Zone2,23548.76033
2017-11-02 11:30:00,2017-11-02,11,4,Thursday,11,November,44,False,Autumn,21.11,53.54,0.084,516.6,481.2,Zone2,23559.91736
2017-11-02 11:40:00,2017-11-02,11,4,Thursday,11,November,44,False,Autumn,21.28,53.14,0.08,715.0,655.7,Zone2,24039.66942
2017-11-02 11:50:00,2017-11-02,11,4,Thursday,11,November,44,False,Autumn,21.53,52.6,0.084,794.0,733.0,Zone2,24318.59504
2017-11-02 12:00:00,2017-11-02,12,4,Thursday,11,November,44,False,Autumn,21.25,52.9,0.086,365.4,311.1,Zone2,24623.55372
2017-11-02 12:10:00,2017-11-02,12,4,Thursday,11,November,44,False,Autumn,21.26,53.3,0.085,613.6,556.8,Zone2,24876.44628
2017-11-02 12:20:00,2017-11-02,12,4,Thursday,11,November,44,False,Autumn,21.33,53.37,0.085,572.2,497.4,Zone2,24753.71901
2017-11-02 12:30:00,2017-11-02,12,4,Thursday,11,November,44,False,Autumn,21.39,52.64,0.084,605.6,536.1,Zone2,24842.97521
2017-11-02 12:40:00,2017-11-02,12,4,Thursday,11,November,44,False,Autumn,21.47,52.17,0.083,764.0,715.0,Zone2,25006.61157
2017-11-02 12:50:00,2017-11-02,12,4,Thursday,11,November,44,False,Autumn,21.64,51.43,0.084,317.4,250.8,Zone2,24887.60331
2017-11-02 13:00:00,2017-11-02,13,4,Thursday,11,November,44,False,Autumn,21.66,52.47,0.082,706.0,663.9,Zone2,24742.56198
2017-11-02 13:10:00,2017-11-02,13,4,Thursday,11,November,44,False,Autumn,22.06,51.47,0.084,841.0,820.0,Zone2,24753.71901
2017-11-02 13:20:00,2017-11-02,13,4,Thursday,11,November,44,False,Autumn,22.36,50.07,0.086,837.0,834.0,Zone2,24891.32231
2017-11-02 13:30:00,2017-11-02,13,4,Thursday,11,November,44,False,Autumn,22.77,48.83,0.082,782.0,748.0,Zone2,24824.38017
2017-11-02 13:40:00,2017-11-02,13,4,Thursday,11,November,44,False,Autumn,22.42,49.03,0.082,717.0,657.5,Zone2,24612.39669
2017-11-02 13:50:00,2017-11-02,13,4,Thursday,11,November,44,False,Autumn,22.78,48.17,0.083,787.0,749.0,Zone2,24448.76033
2017-11-02 14:00:00,2017-11-02,14,4,Thursday,11,November,44,False,Autumn,23.15,46.7,0.082,774.0,736.0,Zone2,24660.7438
2017-11-02 14:10:00,2017-11-02,14,4,Thursday,11,November,44,False,Autumn,22.94,46.3,0.083,282.3,227.6,Zone2,25839.66942
2017-11-02 14:20:00,2017-11-02,14,4,Thursday,11,November,44,False,Autumn,22.51,47.6,0.085,201.2,169.1,Zone2,26300.82645
2017-11-02 14:30:00,2017-11-02,14,4,Thursday,11,November,44,False,Autumn,22.34,49.17,0.084,253.4,213.5,Zone2,26207.85124
2017-11-02 14:40:00,2017-11-02,14,4,Thursday,11,November,44,False,Autumn,22.08,50.03,0.085,260.0,208.4,Zone2,26245.04132
2017-11-02 14:50:00,2017-11-02,14,4,Thursday,11,November,44,False,Autumn,22.44,49.67,0.085,365.5,293.4,Zone2,26148.34711
2017-11-02 15:00:00,2017-11-02,15,4,Thursday,11,November,44,False,Autumn,22.46,49.7,0.087,228.9,197.2,Zone2,26624.38017
2017-11-02 15:10:00,2017-11-02,15,4,Thursday,11,November,44,False,Autumn,21.91,51.33,0.085,276.4,213.5,Zone2,26516.52893
2017-11-02 15:20:00,2017-11-02,15,4,Thursday,11,November,44,False,Autumn,21.72,51.67,0.084,182.4,143.7,Zone2,26341.73554
2017-11-02 15:30:00,2017-11-02,15,4,Thursday,11,November,44,False,Autumn,21.59,51.93,0.082,303.5,205.9,Zone2,26356.61157
2017-11-02 15:40:00,2017-11-02,15,4,Thursday,11,November,44,False,Autumn,21.79,51.6,0.08,412.8,239.0,Zone2,26274.79339
2017-11-02 15:50:00,2017-11-02,15,4,Thursday,11,November,44,False,Autumn,21.93,51.7,0.083,373.7,198.5,Zone2,26077.68595
2017-11-02 16:00:00,2017-11-02,16,4,Thursday,11,November,44,False,Autumn,22.01,51.3,0.087,192.6,145.7,Zone2,26062.80992
2017-11-02 16:10:00,2017-11-02,16,4,Thursday,11,November,44,False,Autumn,22.13,50.7,0.088,359.0,173.3,Zone2,26077.68595
2017-11-02 16:20:00,2017-11-02,16,4,Thursday,11,November,44,False,Autumn,22.42,50.07,0.084,339.8,142.5,Zone2,25783.8843
2017-11-02 16:30:00,2017-11-02,16,4,Thursday,11,November,44,False,Autumn,22.57,49.17,0.083,208.4,113.5,Zone2,26118.59504
2017-11-02 16:40:00,2017-11-02,16,4,Thursday,11,November,44,False,Autumn,22.51,46.86,0.081,121.7,82.4,Zone2,26096.28099
2017-11-02 16:50:00,2017-11-02,16,4,Thursday,11,November,44,False,Autumn,22.29,47.23,0.085,89.3,74.1,Zone2,26200.41322
2017-11-02 17:00:00,2017-11-02,17,4,Thursday,11,November,44,False,Autumn,22.27,47.3,0.082,77.1,63.82,Zone2,26698.76033
2017-11-02 17:10:00,2017-11-02,17,4,Thursday,11,November,44,False,Autumn,22.21,49.8,0.084,78.1,65.18,Zone2,27628.5124
2017-11-02 17:20:00,2017-11-02,17,4,Thursday,11,November,44,False,Autumn,21.7,53.17,0.084,97.5,83.6,Zone2,29011.98347
2017-11-02 17:30:00,2017-11-02,17,4,Thursday,11,November,44,False,Autumn,21.46,53.47,0.085,61.38,51.71,Zone2,30771.07438
2017-11-02 17:40:00,2017-11-02,17,4,Thursday,11,November,44,False,Autumn,21.31,54.84,0.084,30.51,25.1,Zone2,32905.78512
2017-11-02 17:50:00,2017-11-02,17,4,Thursday,11,November,44,False,Autumn,21.18,55.8,0.082,19.56,16.19,Zone2,33828.09917
2017-11-02 18:00:00,2017-11-02,18,4,Thursday,11,November,44,False,Autumn,20.91,57.54,0.083,13.66,11.56,Zone2,33876.44628
2017-11-02 18:10:00,2017-11-02,18,4,Thursday,11,November,44,False,Autumn,20.65,59.21,0.084,6.4,5.603,Zone2,34025.20661
2017-11-02 18:20:00,2017-11-02,18,4,Thursday,11,November,44,False,Autumn,20.39,60.34,0.084,1.682,1.512,Zone2,34121.90083
2017-11-02 18:30:00,2017-11-02,18,4,Thursday,11,November,44,False,Autumn,20.3,60.31,0.085,0.497,0.459,Zone2,33995.45455
2017-11-02 18:40:00,2017-11-02,18,4,Thursday,11,November,44,False,Autumn,20.22,61.17,0.083,0.124,0.074,Zone2,33828.09917
2017-11-02 18:50:00,2017-11-02,18,4,Thursday,11,November,44,False,Autumn,20.07,61.44,0.084,0.084,0.082,Zone2,34006.61157
2017-11-02 19:00:00,2017-11-02,19,4,Thursday,11,November,44,False,Autumn,20.01,61.81,0.084,0.091,0.03,Zone2,33842.97521
2017-11-02 19:10:00,2017-11-02,19,4,Thursday,11,November,44,False,Autumn,19.9,62.17,0.087,0.088,0.052,Zone2,33623.55372
2017-11-02 19:20:00,2017-11-02,19,4,Thursday,11,November,44,False,Autumn,19.68,63.28,0.085,0.062,0.07,Zone2,33366.94215
2017-11-02 19:30:00,2017-11-02,19,4,Thursday,11,November,44,False,Autumn,19.54,63.98,0.083,0.059,0.063,Zone2,33136.36364
2017-11-02 19:40:00,2017-11-02,19,4,Thursday,11,November,44,False,Autumn,19.33,64.88,0.081,0.059,0.096,Zone2,33017.35537
2017-11-02 19:50:00,2017-11-02,19,4,Thursday,11,November,44,False,Autumn,19.23,65.58,0.083,0.066,0.067,Zone2,32850.0
2017-11-02 20:00:00,2017-11-02,20,4,Thursday,11,November,44,False,Autumn,19.14,66.01,0.083,0.066,0.067,Zone2,32723.55372
2017-11-02 20:10:00,2017-11-02,20,4,Thursday,11,November,44,False,Autumn,19.1,66.44,0.083,0.048,0.1,Zone2,32976.44628
2017-11-02 20:20:00,2017-11-02,20,4,Thursday,11,November,44,False,Autumn,19.18,66.38,0.084,0.055,0.107,Zone2,32786.77686
2017-11-02 20:30:00,2017-11-02,20,4,Thursday,11,November,44,False,Autumn,19.1,66.51,0.085,0.084,0.093,Zone2,32790.49587
2017-11-02 20:40:00,2017-11-02,20,4,Thursday,11,November,44,False,Autumn,19.0,67.34,0.087,0.069,0.056,Zone2,32448.34711
2017-11-02 20:50:00,2017-11-02,20,4,Thursday,11,November,44,False,Autumn,18.83,68.38,0.083,0.037,0.111,Zone2,32314.46281
2017-11-02 21:00:00,2017-11-02,21,4,Thursday,11,November,44,False,Autumn,18.65,69.91,0.084,0.037,0.1,Zone2,32054.13223
2017-11-02 21:10:00,2017-11-02,21,4,Thursday,11,November,44,False,Autumn,18.45,71.4,0.084,0.055,0.1,Zone2,31559.50413
2017-11-02 21:20:00,2017-11-02,21,4,Thursday,11,November,44,False,Autumn,18.21,72.9,0.083,0.069,0.07,Zone2,31407.02479
2017-11-02 21:30:00,2017-11-02,21,4,Thursday,11,November,44,False,Autumn,17.96,75.5,0.084,0.069,0.093,Zone2,30908.67769
2017-11-02 21:40:00,2017-11-02,21,4,Thursday,11,November,44,False,Autumn,17.87,76.3,0.084,0.048,0.119,Zone2,30071.90083
2017-11-02 21:50:00,2017-11-02,21,4,Thursday,11,November,44,False,Autumn,17.65,77.2,0.085,0.059,0.148,Zone2,29476.8595
2017-11-02 22:00:00,2017-11-02,22,4,Thursday,11,November,44,False,Autumn,17.62,77.4,0.081,0.055,0.1,Zone2,28781.40496
2017-11-02 22:10:00,2017-11-02,22,4,Thursday,11,November,44,False,Autumn,17.87,77.0,0.085,0.059,0.115,Zone2,28409.50413
2017-11-02 22:20:00,2017-11-02,22,4,Thursday,11,November,44,False,Autumn,17.86,76.1,0.081,0.066,0.111,Zone2,27911.15702
2017-11-02 22:30:00,2017-11-02,22,4,Thursday,11,November,44,False,Autumn,17.66,76.4,0.082,0.055,0.137,Zone2,27334.71074
2017-11-02 22:40:00,2017-11-02,22,4,Thursday,11,November,44,False,Autumn,17.38,77.7,0.084,0.051,0.133,Zone2,26892.14876
2017-11-02 22:50:00,2017-11-02,22,4,Thursday,11,November,44,False,Autumn,17.04,79.3,0.083,0.055,0.156,Zone2,26256.19835
2017-11-02 23:00:00,2017-11-02,23,4,Thursday,11,November,44,False,Autumn,16.93,79.6,0.08,0.051,0.089,Zone2,25597.93388
2017-11-02 23:10:00,2017-11-02,23,4,Thursday,11,November,44,False,Autumn,16.9,79.6,0.08,0.066,0.096,Zone2,24816.94215
2017-11-02 23:20:00,2017-11-02,23,4,Thursday,11,November,44,False,Autumn,16.98,79.6,0.08,0.08,0.156,Zone2,24314.87603
2017-11-02 23:30:00,2017-11-02,23,4,Thursday,11,November,44,False,Autumn,16.88,79.7,0.079,0.055,0.133,Zone2,23515.28926
2017-11-02 23:40:00,2017-11-02,23,4,Thursday,11,November,44,False,Autumn,16.62,80.6,0.08,0.051,0.133,Zone2,22938.84298
2017-11-02 23:50:00,2017-11-02,23,4,Thursday,11,November,44,False,Autumn,16.53,80.8,0.084,0.051,0.133,Zone2,22518.59504
2017-11-03 00:00:00,2017-11-03,0,5,Friday,11,November,44,False,Autumn,16.66,80.4,0.08,0.051,0.104,Zone2,21778.5124
2017-11-03 00:10:00,2017-11-03,0,5,Friday,11,November,44,False,Autumn,16.56,79.7,0.079,0.055,0.107,Zone2,21492.14876
2017-11-03 00:20:00,2017-11-03,0,5,Friday,11,November,44,False,Autumn,16.35,80.3,0.081,0.066,0.122,Zone2,20692.56198
2017-11-03 00:30:00,2017-11-03,0,5,Friday,11,November,44,False,Autumn,16.11,80.8,0.083,0.044,0.111,Zone2,20227.68595
2017-11-03 00:40:00,2017-11-03,0,5,Friday,11,November,44,False,Autumn,16.06,81.1,0.084,0.062,0.096,Zone2,19885.53719
2017-11-03 00:50:00,2017-11-03,0,5,Friday,11,November,44,False,Autumn,16.07,81.0,0.084,0.044,0.111,Zone2,19647.52066
2017-11-03 01:00:00,2017-11-03,1,5,Friday,11,November,44,False,Autumn,16.11,81.0,0.084,0.062,0.104,Zone2,19457.85124
2017-11-03 01:10:00,2017-11-03,1,5,Friday,11,November,44,False,Autumn,16.05,80.7,0.083,0.066,0.115,Zone2,19156.61157
2017-11-03 01:20:00,2017-11-03,1,5,Friday,11,November,44,False,Autumn,16.08,80.8,0.085,0.055,0.133,Zone2,18740.08264
2017-11-03 01:30:00,2017-11-03,1,5,Friday,11,November,44,False,Autumn,16.14,80.6,0.082,0.062,0.115,Zone2,18606.19835
2017-11-03 01:40:00,2017-11-03,1,5,Friday,11,November,44,False,Autumn,16.16,80.9,0.082,0.073,0.107,Zone2,18357.02479
2017-11-03 01:50:00,2017-11-03,1,5,Friday,11,November,44,False,Autumn,15.91,81.4,0.082,0.048,0.115,Zone2,18282.64463
2017-11-03 02:00:00,2017-11-03,2,5,Friday,11,November,44,False,Autumn,15.7,81.8,0.081,0.055,0.093,Zone2,18059.50413
2017-11-03 02:10:00,2017-11-03,2,5,Friday,11,November,44,False,Autumn,15.69,81.8,0.08,0.04,0.13,Zone2,17895.86777
2017-11-03 02:20:00,2017-11-03,2,5,Friday,11,November,44,False,Autumn,15.72,81.7,0.081,0.073,0.13,Zone2,17888.42975
2017-11-03 02:30:00,2017-11-03,2,5,Friday,11,November,44,False,Autumn,15.81,81.6,0.082,0.084,0.148,Zone2,17814.04959
2017-11-03 02:40:00,2017-11-03,2,5,Friday,11,November,44,False,Autumn,15.89,81.3,0.082,0.048,0.126,Zone2,17609.50413
2017-11-03 02:50:00,2017-11-03,2,5,Friday,11,November,44,False,Autumn,15.84,81.0,0.085,0.037,0.133,Zone2,17639.2562
2017-11-03 03:00:00,2017-11-03,3,5,Friday,11,November,44,False,Autumn,15.71,81.3,0.085,0.066,0.107,Zone2,17791.73554
2017-11-03 03:10:00,2017-11-03,3,5,Friday,11,November,44,False,Autumn,15.58,81.4,0.083,0.066,0.148,Zone2,17676.44628
2017-11-03 03:20:00,2017-11-03,3,5,Friday,11,November,44,False,Autumn,15.48,81.3,0.083,0.066,0.111,Zone2,17520.24793
2017-11-03 03:30:00,2017-11-03,3,5,Friday,11,November,44,False,Autumn,15.36,81.4,0.083,0.04,0.133,Zone2,17311.98347
2017-11-03 03:40:00,2017-11-03,3,5,Friday,11,November,44,False,Autumn,15.23,81.9,0.08,0.037,0.174,Zone2,17364.04959
2017-11-03 03:50:00,2017-11-03,3,5,Friday,11,November,44,False,Autumn,15.16,82.3,0.082,0.051,0.107,Zone2,17479.33884
2017-11-03 04:00:00,2017-11-03,4,5,Friday,11,November,44,False,Autumn,15.12,82.4,0.081,0.037,0.115,Zone2,17520.24793
2017-11-03 04:10:00,2017-11-03,4,5,Friday,11,November,44,False,Autumn,14.97,82.8,0.081,0.069,0.104,Zone2,17419.83471
2017-11-03 04:20:00,2017-11-03,4,5,Friday,11,November,44,False,Autumn,14.87,83.2,0.082,0.048,0.152,Zone2,17393.80165
2017-11-03 04:30:00,2017-11-03,4,5,Friday,11,November,44,False,Autumn,14.81,83.7,0.08,0.037,0.145,Zone2,17438.42975
2017-11-03 04:40:00,2017-11-03,4,5,Friday,11,November,44,False,Autumn,14.89,83.6,0.081,0.048,0.159,Zone2,17401.23967
2017-11-03 04:50:00,2017-11-03,4,5,Friday,11,November,44,False,Autumn,14.86,83.5,0.082,0.044,0.122,Zone2,17483.05785
2017-11-03 05:00:00,2017-11-03,5,5,Friday,11,November,44,False,Autumn,14.83,83.6,0.081,0.059,0.126,Zone2,17769.42149
2017-11-03 05:10:00,2017-11-03,5,5,Friday,11,November,44,False,Autumn,14.79,84.0,0.081,0.04,0.122,Zone2,18297.52066
2017-11-03 05:20:00,2017-11-03,5,5,Friday,11,November,44,False,Autumn,14.88,84.2,0.082,0.044,0.148,Zone2,18546.69421
2017-11-03 05:30:00,2017-11-03,5,5,Friday,11,November,44,False,Autumn,14.96,84.2,0.081,0.066,0.126,Zone2,17992.56198
2017-11-03 05:40:00,2017-11-03,5,5,Friday,11,November,44,False,Autumn,14.94,84.5,0.081,0.044,0.107,Zone2,17985.12397
2017-11-03 05:50:00,2017-11-03,5,5,Friday,11,November,44,False,Autumn,14.91,84.8,0.08,0.073,0.119,Zone2,18245.45455
2017-11-03 06:00:00,2017-11-03,6,5,Friday,11,November,44,False,Autumn,14.79,84.9,0.08,0.062,0.119,Zone2,18070.66116
2017-11-03 06:10:00,2017-11-03,6,5,Friday,11,November,44,False,Autumn,14.73,84.8,0.084,0.048,0.133,Zone2,17170.66116
2017-11-03 06:20:00,2017-11-03,6,5,Friday,11,November,44,False,Autumn,14.77,84.6,0.083,0.051,0.115,Zone2,16824.79339
2017-11-03 06:30:00,2017-11-03,6,5,Friday,11,November,44,False,Autumn,14.8,83.9,0.081,0.077,0.122,Zone2,16653.71901
2017-11-03 06:40:00,2017-11-03,6,5,Friday,11,November,44,False,Autumn,14.69,84.0,0.08,0.033,0.178,Zone2,16289.2562
2017-11-03 06:50:00,2017-11-03,6,5,Friday,11,November,44,False,Autumn,14.57,84.0,0.081,0.044,0.126,Zone2,16765.28926
2017-11-03 07:00:00,2017-11-03,7,5,Friday,11,November,44,False,Autumn,14.48,84.2,0.083,0.037,0.145,Zone2,17579.75207
2017-11-03 07:10:00,2017-11-03,7,5,Friday,11,November,44,False,Autumn,14.43,84.5,0.084,0.033,0.145,Zone2,18141.32231
2017-11-03 07:20:00,2017-11-03,7,5,Friday,11,November,44,False,Autumn,14.54,85.0,0.082,0.121,0.133,Zone2,18330.99174
2017-11-03 07:30:00,2017-11-03,7,5,Friday,11,November,44,False,Autumn,14.53,85.4,0.082,0.651,0.593,Zone2,18546.69421
2017-11-03 07:40:00,2017-11-03,7,5,Friday,11,November,44,False,Autumn,14.49,85.8,0.082,2.618,2.286,Zone2,18665.70248
2017-11-03 07:50:00,2017-11-03,7,5,Friday,11,November,44,False,Autumn,14.56,85.8,0.081,7.81,6.696,Zone2,18881.40496
2017-11-03 08:00:00,2017-11-03,8,5,Friday,11,November,44,False,Autumn,14.56,85.8,0.082,19.35,15.86,Zone2,19413.22314
2017-11-03 08:10:00,2017-11-03,8,5,Friday,11,November,44,False,Autumn,14.48,85.6,0.083,42.2,30.47,Zone2,19993.38843
2017-11-03 08:20:00,2017-11-03,8,5,Friday,11,November,44,False,Autumn,14.44,85.5,0.083,42.88,32.77,Zone2,20287.19008
2017-11-03 08:30:00,2017-11-03,8,5,Friday,11,November,44,False,Autumn,14.41,85.4,0.082,43.59,31.96,Zone2,20450.82645
2017-11-03 08:40:00,2017-11-03,8,5,Friday,11,November,44,False,Autumn,14.4,85.2,0.084,65.71,41.26,Zone2,21164.87603
2017-11-03 08:50:00,2017-11-03,8,5,Friday,11,November,44,False,Autumn,14.48,85.1,0.083,104.4,66.69,Zone2,21611.15702
2017-11-03 09:00:00,2017-11-03,9,5,Friday,11,November,44,False,Autumn,14.64,84.9,0.083,155.7,109.7,Zone2,22057.43802
2017-11-03 09:10:00,2017-11-03,9,5,Friday,11,November,44,False,Autumn,14.96,84.8,0.085,249.6,187.9,Zone2,22574.38017
2017-11-03 09:20:00,2017-11-03,9,5,Friday,11,November,44,False,Autumn,15.33,84.6,0.084,301.4,240.9,Zone2,23035.53719
2017-11-03 09:30:00,2017-11-03,9,5,Friday,11,November,44,False,Autumn,15.53,84.2,0.084,178.8,126.3,Zone2,22451.65289
2017-11-03 09:40:00,2017-11-03,9,5,Friday,11,November,44,False,Autumn,15.62,84.2,0.082,175.3,120.5,Zone2,22113.22314
2017-11-03 09:50:00,2017-11-03,9,5,Friday,11,November,44,False,Autumn,15.8,84.1,0.082,254.0,203.4,Zone2,21785.95041
2017-11-03 10:00:00,2017-11-03,10,5,Friday,11,November,44,False,Autumn,16.18,83.7,0.081,299.7,252.1,Zone2,20019.42149
2017-11-03 10:10:00,2017-11-03,10,5,Friday,11,November,44,False,Autumn,16.75,82.4,0.082,414.0,376.4,Zone2,20160.7438
2017-11-03 10:20:00,2017-11-03,10,5,Friday,11,November,44,False,Autumn,17.1,79.7,0.081,237.6,192.9,Zone2,20521.4876
2017-11-03 10:30:00,2017-11-03,10,5,Friday,11,November,44,False,Autumn,17.26,77.6,0.084,227.5,179.5,Zone2,20737.19008
2017-11-03 10:40:00,2017-11-03,10,5,Friday,11,November,44,False,Autumn,17.32,76.6,0.081,269.7,218.1,Zone2,21042.14876
2017-11-03 10:50:00,2017-11-03,10,5,Friday,11,November,44,False,Autumn,17.59,75.5,0.083,245.3,193.3,Zone2,21068.18182
2017-11-03 11:00:00,2017-11-03,11,5,Friday,11,November,44,False,Autumn,17.77,74.3,0.083,255.1,202.6,Zone2,21295.04132
2017-11-03 11:10:00,2017-11-03,11,5,Friday,11,November,44,False,Autumn,18.0,73.8,0.081,355.8,317.8,Zone2,21890.08264
2017-11-03 11:20:00,2017-11-03,11,5,Friday,11,November,44,False,Autumn,18.39,73.1,0.085,533.1,520.6,Zone2,24452.47934
2017-11-03 11:30:00,2017-11-03,11,5,Friday,11,November,44,False,Autumn,19.12,71.0,0.084,429.9,364.1,Zone2,24735.12397
2017-11-03 11:40:00,2017-11-03,11,5,Friday,11,November,44,False,Autumn,19.41,68.28,0.086,377.0,294.0,Zone2,24809.50413
2017-11-03 11:50:00,2017-11-03,11,5,Friday,11,November,44,False,Autumn,19.92,66.58,0.085,529.7,478.0,Zone2,25757.85124
2017-11-03 12:00:00,2017-11-03,12,5,Friday,11,November,44,False,Autumn,20.86,64.18,0.088,528.0,457.2,Zone2,25980.99174
2017-11-03 12:10:00,2017-11-03,12,5,Friday,11,November,44,False,Autumn,21.25,59.77,0.085,484.6,429.3,Zone2,26077.68595
2017-11-03 12:20:00,2017-11-03,12,5,Friday,11,November,44,False,Autumn,21.63,59.14,0.085,513.5,481.3,Zone2,26081.40496
2017-11-03 12:30:00,2017-11-03,12,5,Friday,11,November,44,False,Autumn,21.8,57.1,0.086,465.5,434.4,Zone2,25616.52893
2017-11-03 12:40:00,2017-11-03,12,5,Friday,11,November,44,False,Autumn,21.93,56.77,0.089,446.3,408.4,Zone2,25783.8843
2017-11-03 12:50:00,2017-11-03,12,5,Friday,11,November,44,False,Autumn,22.22,56.14,0.086,489.0,442.0,Zone2,25854.54545
2017-11-03 13:00:00,2017-11-03,13,5,Friday,11,November,44,False,Autumn,22.26,55.67,0.087,328.8,268.6,Zone2,26364.04959
2017-11-03 13:10:00,2017-11-03,13,5,Friday,11,November,44,False,Autumn,22.15,54.94,0.088,186.4,130.2,Zone2,26289.66942
2017-11-03 13:20:00,2017-11-03,13,5,Friday,11,November,44,False,Autumn,22.21,54.84,0.087,299.7,261.3,Zone2,26520.24793
2017-11-03 13:30:00,2017-11-03,13,5,Friday,11,November,44,False,Autumn,22.52,52.84,0.084,548.6,520.7,Zone2,26315.70248
